created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Mon Dec 10 22:31:59 +0000 2018,3,False,,"['ConcordiaPideJusticia', 'DiaDeLosDerechosHumanos', 'NoAlAborto', 'ProtocoloDeLaMuerte', 'NoMasILEenEntreRios']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ConcordiaPideJusticia
#DiaDeLosDerechosHumanos 
#NoAlAborto #ProtocoloDeLaMuerte 
#NoMasILEenEntreRios https://t.co/LREdZ20SGx","Concordia, Argentina",Nancy Casco
Mon Dec 10 22:31:55 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Ana #NSB
Mon Dec 10 22:31:50 +0000 2018,0,False,,"['ConMisHijosNoTeMetas', 'NoAlAborto']",no,5,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CiudadanoEQ: “Las matemáticas nos hacen más libres y menos manipulables”. Eduardo Sáenz de Cabezón
#ConMisHijosNoTeMetas
#NoAlAborto
ht…","San Isidro, Peru",Reina de Corazones ن
Mon Dec 10 22:31:06 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Venezuela,Ahlhiz
Mon Dec 10 22:30:09 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Lima - Perú,Alonso Cárdenas
Mon Dec 10 22:28:29 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,osvaldo canavosio
Mon Dec 10 22:27:36 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Baison
Mon Dec 10 22:27:18 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,NicolásAncasi
Mon Dec 10 22:27:12 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Venado Tuerto, Argentina",Stella Maris Perez
Mon Dec 10 22:27:05 +0000 2018,6,False,,['ConMisHijosNoTeMetas'],no,5,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","“Las matemáticas nos hacen más libres y menos manipulables”. Eduardo Sáenz de Cabezón
#ConMisHijosNoTeMetas… https://t.co/3bO8yXqCC2","Breña, Peru",CiudadanoEQ
Mon Dec 10 22:25:38 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Patricia Hevia
Mon Dec 10 22:24:45 +0000 2018,0,False,,[],no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",@SaludyDSocialAr no solo oculta y encubre el asesinato sino que admas pretende sancionar a los medicos por decir la… https://t.co/FR4PywwZXx,,novaja
Mon Dec 10 22:23:32 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Claudia Violeta Vera
Mon Dec 10 22:23:13 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,fafu carrasco
Mon Dec 10 22:21:15 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Mendoza, Argentina",Araceli Clavero.
Mon Dec 10 22:21:04 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Horacio Rubio
Mon Dec 10 22:20:08 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Salomé B
Mon Dec 10 22:17:04 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,hector h medina
Mon Dec 10 22:16:56 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Río Negro, Argentina",Evelyn Rodriguez
Mon Dec 10 22:13:09 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Grecia Antigua,Phronēsis
Mon Dec 10 22:10:29 +0000 2018,1,False,,"['olaceleste', 'SalvemosLas2Vidas', 'NoAlAborto', 'macritraidor']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#olaceleste #SalvemosLas2Vidas #NoAlAborto #macritraidor https://t.co/gaAb5JFtMA,,Jose
Mon Dec 10 22:10:15 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Buenos Aires, Argentina",.
Mon Dec 10 22:10:06 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","La Plata, Argentina",Jona Unk
Mon Dec 10 22:08:35 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Casi llegando a narnia,ismael veron
Mon Dec 10 22:08:26 +0000 2018,0,False,,['DDHH'],no,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: @ONU_es @antonioguterres Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el pri…","Buenos Aires, Argentina 🇦🇷📌",ℱL❀ᏒᎪ ᏒᏫᎷᎪᏁᎤ ♕
Mon Dec 10 22:07:03 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Baradero,Lorena
Mon Dec 10 22:06:07 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Ciudad de Buenos Aires,Roberto Pugliese 🇦🇷
Mon Dec 10 22:05:58 +0000 2018,0,False,,['Venezuela'],no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @miguelaqp: Nadie aprende en cabeza ajena, lamentablemente. Quiera Dios que no tengamos que llegar a los extremos de #Venezuela para rea…",#Salvemoslasdosvidas     vidahumana.org   @eligevida @TierraCatolica  catholic.net,tino b m.#28OCT-12DIC 46RosariosVirgenGuadalupe
Mon Dec 10 22:04:33 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@xiskya @laSextaTV @vox_es La gente que no creemos en la revolucion somos acosadas acorraladas difamadas y hasta to… https://t.co/NO1AkMk2QL,Capital Federal,Monica Elena Cabral
Mon Dec 10 22:04:05 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Buenos Aires, Argentina",Charly Di Leo 💙🇦🇷👍🙏
Mon Dec 10 22:03:39 +0000 2018,0,False,,[],no,0,False,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","""Grupos de mijeres feministas se congregaron a las afueras del Palacio Legislativo de Venezuela para rechazar propu… https://t.co/Vs4Rr9lf2f",América Latina,Cristianos Press
Mon Dec 10 22:03:28 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Da en adopción. Susanita G
Mon Dec 10 22:02:56 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,ViviRamoSeco
Mon Dec 10 22:02:18 +0000 2018,0,False,,"['DiaInternacionaldelosDerechosHumanos', 'NoAlAborto', '2019votovida', 'Argentinaquierevida']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@mauriciomacri #DiaInternacionaldelosDerechosHumanos #NoAlAborto #2019votovida #Argentinaquierevida… https://t.co/8sCDV9izhW,,María Isabel García
Mon Dec 10 22:02:02 +0000 2018,0,False,,['Venezuela'],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nadie aprende en cabeza ajena, lamentablemente. Quiera Dios que no tengamos que llegar a los extremos de #Venezuela… https://t.co/nC1zLk9OmT",Arequipa,Miguel Damiani
Mon Dec 10 22:01:43 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Where Sun and Sea is only one,Ooolalah1AmyM
Mon Dec 10 22:01:19 +0000 2018,0,False,,"['DiaInternacionaldelosDerechosHumanos', 'NoAlAborto', '2019votovida', 'Argentinaquierevida']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@mauriciomacri #DiaInternacionaldelosDerechosHumanos #NoAlAborto #2019votovida #Argentinaquierevida… https://t.co/JbOfcma8gi,,María Isabel García
Mon Dec 10 22:01:05 +0000 2018,0,False,,"['DiaInternacionaldelosDerechosHumanos', 'NoAlAborto', '2019votovida', 'Argentinaquierevida']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@mauriciomacri #DiaInternacionaldelosDerechosHumanos #NoAlAborto #2019votovida #Argentinaquierevida… https://t.co/zrpRehOpYT,,María Isabel García
Mon Dec 10 21:59:45 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,Nicolás Martín Teglio
Mon Dec 10 21:59:10 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Armenia, Quindío, Colombia.",Julián Arcila
Mon Dec 10 21:58:48 +0000 2018,0,False,,"['10Dic', 'DiaDeLosDerechosHumanos', 'NoAlAborto', '2019votovida']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#10Dic #DiaDeLosDerechosHumanos #NoAlAborto #2019votovida https://t.co/3LiBftrq2L,,Nilda Croce
Mon Dec 10 21:58:47 +0000 2018,0,False,,"['DiaInternacionaldelosDerechosHumanos', 'NoAlAborto', '2019votovida', 'Argentinaquierevida', 'DDHH']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@mauriciomacri #DiaInternacionaldelosDerechosHumanos #NoAlAborto #2019votovida #Argentinaquierevida #DDHH https://t.co/QAYro1aAcf,,María Isabel García
Mon Dec 10 21:58:24 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Colombia. ,L I S💙
Mon Dec 10 21:58:12 +0000 2018,0,False,,"['DiaInternacionaldelosDerechosHumanos', 'NoAlAborto', '2019votovida', 'Argentinaquierevida']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@mauriciomacri #DiaInternacionaldelosDerechosHumanos #NoAlAborto #2019votovida #Argentinaquierevida https://t.co/zEWeDYqA9i,,María Isabel García
Mon Dec 10 21:58:07 +0000 2018,0,False,,[],no,18,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TuKuyRiKuy4: En el Día Internacional de los Derechos Humanos debemos reafirmar nuestro compromiso para defender y respetar los derechos…,Arequipa,Miguel Damiani
Mon Dec 10 21:57:03 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Junín de los andes ,Héctor antileo
Mon Dec 10 21:56:30 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",,ÁngelesEsperAspiaz
Mon Dec 10 21:56:08 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Buenos Aires,Moisés Escobar
Mon Dec 10 21:55:57 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Santiago, Chile",Akea_Olmos 🇨🇱
Mon Dec 10 21:55:30 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",Argentina,💙No al Aborto💙 💙LAS DOS VIDAS💙
Mon Dec 10 21:55:08 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Mar del Plata, Argentina",Nicolás Márquez
Mon Dec 10 21:55:01 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Costa Rica, Alajuela, Orotina",Jose Morales
Mon Dec 10 21:53:51 +0000 2018,3,False,,['NoAlAborto'],no,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Los asesinos no van a ganar #NoAlAborto,,Camilo f
Mon Dec 10 21:50:19 +0000 2018,0,False,,"['SanJuan', 'ProtocoloDeLaMuerte']",no,29,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @madresenred: #SanJuan ♥️ por la vida indefensa y ⚖️ para los médicos víctimas de la persecución política.
#ProtocoloDeLaMuerte 
#Salvem…",,Marita Rivero
Mon Dec 10 21:50:07 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Villavicencio, Colombia",Maria José💙
Mon Dec 10 21:49:17 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…",.,Jes
Mon Dec 10 21:47:37 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Bahía Blanca, Argentina",Emmanuel Ebel
Mon Dec 10 21:47:17 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Arequipa, Peru",Marilyn Cáceres
Mon Dec 10 21:46:18 +0000 2018,0,False,,['DDHH'],no,3,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: @ONU_es @antonioguterres Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el pri…",,Roman KD
Mon Dec 10 21:44:19 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Buenos Aires, Argentina",💙❤Emanuel Gomez❤💙
Mon Dec 10 21:43:06 +0000 2018,0,False,,['DDHH'],no,529,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un Estado…","Antofagasta, Chile",Raul Baldomino
Mon Dec 10 21:41:00 +0000 2018,0,False,,['DDHH'],no,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BalleriniVIDA: @inadi Acá comienzan los #DDHH de todos los humanos, nacidos y concebidos por nacer. La vida es el primer Derecho que un…","Tucumán, Argentina",Ana María
Mon Dec 10 21:36:22 +0000 2018,0,False,,[],no,8,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @EclairHurra: @ObispoProgre @Confepiscopal @jmgilt @carlosherreracr @prensaCEE @CabrerMargarita @MasRazonqUnSant @ripascual89 @jemesap @…,#SomosADÑ,CATÓLICO PERPLEJO
Mon Dec 10 21:33:37 +0000 2018,0,False,,"['ImpotenciaIndignación', 'NoAlAborto']",no,88,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @CrSu19: #ImpotenciaIndignación!!!😢
#NoAlAborto
ABERRANTE HECHO EN UN HOSPITAL DE ENTRE RÍOS
UN BEBÉ AGONIZÓ 10HS ARRIBA DE UNA BANDEJA…",Junín de los andes ,Héctor antileo
Mon Dec 10 21:31:36 +0000 2018,0,False,,[],no,8,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @EclairHurra: @ObispoProgre @Confepiscopal @jmgilt @carlosherreracr @prensaCEE @CabrerMargarita @MasRazonqUnSant @ripascual89 @jemesap @…,Propagando bulos ,Lagarto Antolín fake
Mon Dec 10 21:31:25 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Este es el verdadero cambio: Del Caparazón Chavista pasamos al Vibrante Globalismo Totalitario.… https://t.co/dSuXhcS1uQ,"Pilar, Argentina",Sheriff 🐍🕊️⚔️ #Arg1° #NoAlPactoMigratorioONU
