created_at,favorite_count,favorited,geo,hashtags,posicion,retweet_count,retweeted,source,text,user_location,user_name
Thu Dec 13 18:34:38 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,,Carnivorous Vulgaris
Thu Dec 13 18:33:28 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Buenos Aires, Argentina",Nico HH
Thu Dec 13 18:32:37 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,,QuisUtDeus
Thu Dec 13 18:31:35 +0000 2018,0,False,,"['argentina', 'abortolegalya']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","En 2018, los hashtags con mayor crecimiento en el país fueron #argentina con 3,7 M de menciones; #abortolegalya con… https://t.co/yaWyJ2Dwyr",CABA,(ALE)LIVE
Thu Dec 13 18:28:22 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,,Terola Merula
Thu Dec 13 18:26:06 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Santiago, Chile",Rafaela
Thu Dec 13 18:23:36 +0000 2018,0,False,,"['Aborto', 'AbortoLegal']",no,15,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @moushes: Las tasas de #Aborto han disminuido de forma significativa en países con #AbortoLegal que han introducido la obligación de mos…,Medellin,Neda Cano Ocampo
Thu Dec 13 18:14:10 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Rosario,Candelaria 💚
Thu Dec 13 18:13:15 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,"Santiago, Chile",Pablo T.
Thu Dec 13 18:09:57 +0000 2018,0,False,,[],no,4309,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GillianA: Adios Buenos Aires! Thank you thank you to everyone I met over the last couple days @ArgenComicCon for welcoming me so loving…,Chile,D.V.
Thu Dec 13 18:08:50 +0000 2018,0,False,,[],no,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Gracias @iamweronika por ponerte también en el lugar de aquellos hombres que sufrimos algún tipo de abuso u acoso 💚… https://t.co/MO670TfpWb,Argentina - Buenos Aires - Cap,Julián Ezequiél 💚
Thu Dec 13 18:08:22 +0000 2018,0,False,,[],no,12,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @baruchdom: 130 kilómetros separan Puebla de CDMX. Allá, mujeres que quieren abortar ponen en riego su vida o su salud y pagan hasta $15…",,Ignacio Cubillas
Thu Dec 13 18:07:12 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK",Neverland,Selena ⭐
Thu Dec 13 18:07:11 +0000 2018,0,False,,"['Aguascalientes', 'AbortoLegal']",no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @negramagallanes: #Aguascalientes #AbortoLegal https://t.co/K2PJgwBoho,"Torreón, Coahuila de Zaragoza",baja autoestima
Thu Dec 13 18:04:38 +0000 2018,0,False,,[],no,1,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @LauraSalz16: @torcarola @AmelieGranata Lo partidizan y lo ideologizan las del Colectivo Verde de Actrices Argentinas. Cuando todo un pa…,,Stella maris
Thu Dec 13 17:58:54 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,,Emi   ﻥ
Thu Dec 13 17:53:06 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,,MARÍA CLARA💙💙💙
Thu Dec 13 17:50:11 +0000 2018,11,False,,['AbortoLegal'],no,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hoy fui al Vaticano #AbortoLegal https://t.co/qpFsfljF7U,,Vicky . 💚
Thu Dec 13 17:46:53 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,Ciudad Autónoma de Buenos Aire,GustavoIbáñezPadilla
Thu Dec 13 17:45:45 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,Argentina,Erica Mattiuz
Thu Dec 13 17:42:43 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aborto_LegalCol: Queremos seguir creciendo como campaña y vamos a iniciar nuestra vinculación con Cali, por lo que si deseas colaborar…",,Rox🇨🇴 GOOD YEARS
Thu Dec 13 17:42:03 +0000 2018,0,False,,['Brasil'],no,25,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @feminicidio: Futura ministra que es pastora de la iglesia cristiana en #Brasil buscará prohibir el aborto en caso de violación. #Aborto…,,ConMovimientos
Thu Dec 13 17:30:54 +0000 2018,0,False,,"['Aborto', 'AbortoLegal']",no,15,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @moushes: Las tasas de #Aborto han disminuido de forma significativa en países con #AbortoLegal que han introducido la obligación de mos…,España,rcjosema
Thu Dec 13 17:26:37 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Aborto_LegalCol: Queremos seguir creciendo como campaña y vamos a iniciar nuestra vinculación con Cali, por lo que si deseas colaborar…","Bogotá, D.C., Colombia",Lina María
Thu Dec 13 17:23:20 +0000 2018,0,False,,[],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dejen de decir que los hombres se ven ridículos con el pañuelo de aborto ¿por qué no? el que quiere apoyar la causa… https://t.co/Bl83Nys7AT,en la mierda,los
Thu Dec 13 17:21:40 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @IsabelCabMan: Ya estamos en el Congreso. No a la inconstitucional modificación de los art. 2 y 4 que atenta vs. los derechos e integrid…,En un sepulcro sin puertas.,𝔗𝔞𝔪𝔢𝔱𝔷𝔬𝔫𝔞
Thu Dec 13 17:19:19 +0000 2018,1,False,,"['AbortoLegal', 'MiraComoNosPonemos']",no,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vemos Senadores y diputados que votaron en contra del #AbortoLegal con el cartel #MiraComoNosPonemos , o no entendi… https://t.co/FVhCOzWa3z",Ciudad Autónoma de Buenos Aire,Nicolás Pepe Galli
Thu Dec 13 17:19:18 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IsabelCabMan: Ya estamos en el Congreso. No a la inconstitucional modificación de los art. 2 y 4 que atenta vs. los derechos e integrid…,Pueblo Quieto,Lupita Murciélaga 👑
Thu Dec 13 17:18:08 +0000 2018,0,False,,"['abortolegalya', 'abortolegal', 'argentina']",no,1,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @memesforexport: Renunció el abogado de Juan Darthes!!! Acá lo que buscó y encontró Burlando:
.
( #abortolegalya #abortolegal #argentina…",Buenos Aires,salo
Thu Dec 13 17:16:54 +0000 2018,0,False,,[],no,52,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,,Fernanda
Thu Dec 13 17:16:16 +0000 2018,0,False,,"['Aborto', 'AbortoLegal']",no,15,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @moushes: Las tasas de #Aborto han disminuido de forma significativa en países con #AbortoLegal que han introducido la obligación de mos…,🇺🇸🇪🇨,Juana Cuesta 💙
Thu Dec 13 17:13:33 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Aborto_LegalCol: Queremos seguir creciendo como campaña y vamos a iniciar nuestra vinculación con Cali, por lo que si deseas colaborar…","Cali, Colombia",Catalina💚
Thu Dec 13 17:12:26 +0000 2018,0,False,,['AbortoLegal'],no,117,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LeandroFlocco: Ayer hubo marcha en Olivos pidiendo #AbortoLegal.
Saquen sus conclusiones sobre el rol de los medios de comunicación par…",.*¨°º¤•°Argentina°•¤º°¨*.,Arquitecta Egipcia 💙NO al Aborto
Thu Dec 13 17:11:45 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,El Salvador,soberana2tierras(troll de Toto😚)
Thu Dec 13 17:07:34 +0000 2018,0,False,,"['YoTeCreoHermana', 'AbortoLegal']",no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",La piba lo que le paso #YoTeCreoHermana ✊💜💚 #AbortoLegal,,Melisool💕💕
Thu Dec 13 17:07:07 +0000 2018,0,False,,[],no,8,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Aborto_LegalCol: Queremos seguir creciendo como campaña y vamos a iniciar nuestra vinculación con Cali, por lo que si deseas colaborar…","Bogotá, Colombia",Alejandra Ramírez M
Thu Dec 13 17:03:44 +0000 2018,11,False,,[],no,8,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Queremos seguir creciendo como campaña y vamos a iniciar nuestra vinculación con Cali, por lo que si deseas colabor… https://t.co/meaNKWEF1a","Bogotá, D.C., Colombia",Campaña por el Derecho al Aborto Legal en Colombia
Thu Dec 13 17:01:32 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,,Álvaro Miquere 💙
Thu Dec 13 16:58:30 +0000 2018,1,False,,"['abortolegalya', 'abortolegal']",no,1,False,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Renunció el abogado de Juan Darthes!!! Acá lo que buscó y encontró Burlando:
.
( #abortolegalya #abortolegal… https://t.co/FUAQODQBIc",,CMM
Thu Dec 13 16:56:13 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IsabelCabMan: Ya estamos en el Congreso. No a la inconstitucional modificación de los art. 2 y 4 que atenta vs. los derechos e integrid…,,Sofie 🌷
Thu Dec 13 16:55:20 +0000 2018,0,False,,[],no,117,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ManuelaC22: ¿Qué compromiso para erradicar la violencia hacia las mujeres si pone todas las fuerzas del gobierno en contra de que exist…,"Junin de los Andes, Neuquén",Triana 💚💜
Thu Dec 13 16:52:23 +0000 2018,0,False,,[],no,0,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@angelpyj2018 @vikidonda @riverocalu Ese proyecto esta armando solo para la tribuna. Queres saber mas? Aca podes le… https://t.co/vWoNCUUt10,Ciudad Autónoma de Buenos Aire,Chanandler Bong
Thu Dec 13 16:52:13 +0000 2018,0,False,,['ABORTOLEGAL'],no,6,False,"<a href=""http://www.craneo.com"" rel=""nofollow"">Minuto uno</a>",RT @nciudad: #ABORTOLEGAL | “El Estado debe garantizar el derecho a la libertad de expresión y acción de las defensoras de derechos sexuale…,,frio Lopez
Thu Dec 13 16:51:51 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IsabelCabMan: Ya estamos en el Congreso. No a la inconstitucional modificación de los art. 2 y 4 que atenta vs. los derechos e integrid…,,Paulina
Thu Dec 13 16:49:00 +0000 2018,0,False,,[],no,117,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ManuelaC22: ¿Qué compromiso para erradicar la violencia hacia las mujeres si pone todas las fuerzas del gobierno en contra de que exist…,,•geraldine•
Thu Dec 13 16:45:31 +0000 2018,0,False,,['ABORTOLEGAL'],no,6,False,"<a href=""http://www.craneo.tv"" rel=""nofollow"">nueva ciudad app test twikttbot</a>",RT @nciudad: #ABORTOLEGAL | “El Estado debe garantizar el derecho a la libertad de expresión y acción de las defensoras de derechos sexuale…,,LauraG
Thu Dec 13 16:45:01 +0000 2018,0,False,,['AbortoLegal'],no,1615,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @debnamslipz: Katheryn Winnick diciendo que el aborto debería ser legal. 💚✊🏻 

#AbortoLegal https://t.co/Vx4YvGZ4lK","Sol Bariloche, Habitación 211",Juan Sanchez
Thu Dec 13 16:44:55 +0000 2018,0,False,,"['Aguascalientes', 'AbortoLegal']",no,2,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @negramagallanes: #Aguascalientes #AbortoLegal https://t.co/K2PJgwBoho,Pueblo Quieto,Lupita Murciélaga 👑
Thu Dec 13 16:44:01 +0000 2018,0,False,,['ABORTOLEGAL'],no,6,False,"<a href=""http://www.clarin.com"" rel=""nofollow"">rtuitero</a>",RT @nciudad: #ABORTOLEGAL | “El Estado debe garantizar el derecho a la libertad de expresión y acción de las defensoras de derechos sexuale…,,MiguePeyronee
Thu Dec 13 16:43:05 +0000 2018,0,False,,['AbortoLegal'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BIOLÓGICA E NÃO SOCIAL.

QUANTO MAIS PESSOAS DESESTRUTURADAS NO PAÍS, MAIS FÁCIL A MANIPULAÇÃO.

#AbortoLegal",Brasil,Dan Dan Dan
Thu Dec 13 16:42:32 +0000 2018,0,False,,[],no,52,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeandroFlocco: El otro día me indigne cuando @actrices_arg hizo de una denuncia tan dolorosa sobre un tema que nos afecta a todos (#Abu…,"Comodoro Rivadavia, Argentina",Gonzalo Díaz 🇦🇷
Thu Dec 13 16:40:17 +0000 2018,0,False,,['Abortolegal'],no,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DanielPardini8 @AmelieGranata #Abortolegal wachx,,🌻r o s e🌻
Thu Dec 13 16:40:12 +0000 2018,0,False,,['ABORTOLEGAL'],no,6,False,"<a href=""http://www.craneo.tv"" rel=""nofollow"">app para Nciudad</a>",RT @nciudad: #ABORTOLEGAL | “El Estado debe garantizar el derecho a la libertad de expresión y acción de las defensoras de derechos sexuale…,,Lupe López
Thu Dec 13 16:39:05 +0000 2018,0,False,,"['Sinaloa', 'México', 'abortolegal']",no,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","#Sinaloa #México #abortolegal

Pese a que el aborto en caso de violación está despenalizado en todo el país y pese… https://t.co/eb7azBIhMz","Cuauhtémoc, Distrito Federal",LasDelAquelarre
Thu Dec 13 16:39:01 +0000 2018,0,False,,['abortolegal'],no,1,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @daffecaab: #abortolegal 💚💚💚 https://t.co/Q9MUEcbnAy,Barrio Nagera,Lucho
Thu Dec 13 16:33:15 +0000 2018,3,False,,"['Aguascalientes', 'AbortoLegal']",no,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Aguascalientes #AbortoLegal https://t.co/K2PJgwBoho,México,tania magallanes
Thu Dec 13 16:32:27 +0000 2018,0,False,,"['Aborto', 'AbortoLegal']",no,15,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @moushes: Las tasas de #Aborto han disminuido de forma significativa en países con #AbortoLegal que han introducido la obligación de mos…,,Judy Espinosa 💙🍒🌹
Thu Dec 13 16:30:39 +0000 2018,0,False,,[],no,10,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @IsabelCabMan: Ya estamos en el Congreso. No a la inconstitucional modificación de los art. 2 y 4 que atenta vs. los derechos e integrid…,,Luis  Camarena
